ano,tema,serviço,geometria,caminho,resgistros
2019,Trânsito e Transporte,Ônibus - Denúncia de direção inadequada ou perigosa de veículo,ponto,resultados/2019/transito-e-transporte/poligonos/onibus-denuncia-de-direcao-inadequada-ou-perigosa-de-veiculo.gpkg,4397
2019,Trânsito e Transporte,Reclamação de falta de limpeza de terminais de ônibus,ponto,resultados/2019/transito-e-transporte/poligonos/reclamacao-de-falta-de-limpeza-de-terminais-de-onibus.gpkg,68
2019,Trânsito e Transporte,Reclamação de sinalização inadequada de terminais de ônibus,ponto,resultados/2019/transito-e-transporte/poligonos/reclamacao-de-sinalizacao-inadequada-de-terminais-de-onibus.gpkg,47
2019,Trânsito e Transporte,Reparo de problemas mecânicos,ponto,resultados/2019/transito-e-transporte/poligonos/reparo-de-problemas-mecanicos.gpkg,359
2019,Trânsito e Transporte,Remanejamento de ponto de ônibus,ponto,resultados/2019/transito-e-transporte/poligonos/remanejamento-de-ponto-de-onibus.gpkg,869
2019,Trânsito e Transporte,Reparo de catraca eletronica/ validador com falha,ponto,resultados/2019/transito-e-transporte/poligonos/reparo-de-catraca-eletronica-validador-com-falha.gpkg,157
2019,Trânsito e Transporte,"Manutenção, conserto e limpeza de ponto de ônibus",ponto,resultados/2019/transito-e-transporte/poligonos/manutencao-conserto-e-limpeza-de-ponto-de-onibus.gpkg,949
2019,Trânsito e Transporte,Implantação de abrigo ou ponto de ônibus,ponto,resultados/2019/transito-e-transporte/poligonos/implantacao-de-abrigo-ou-ponto-de-onibus.gpkg,1116
2019,Trânsito e Transporte,Criação/reativação de linha de ônibus,ponto,resultados/2019/transito-e-transporte/poligonos/criacao-reativacao-de-linha-de-onibus.gpkg,622
2019,Trânsito e Transporte,Sinalização horizontal apagada (pintura de solo) – Solicitar repintura,ponto,resultados/2019/transito-e-transporte/poligonos/sinalizacao-horizontal-apagada-pintura-de-solo-solicitar-repintura.gpkg,2979
2019,Trânsito e Transporte,Ônibus - Reclamação de demora na partida,ponto,resultados/2019/transito-e-transporte/poligonos/onibus-reclamacao-de-demora-na-partida.gpkg,1452
2019,Trânsito e Transporte,"Ônibus - Elogio ao motorista, cobrador ou fiscal",ponto,resultados/2019/transito-e-transporte/poligonos/onibus-elogio-ao-motorista-cobrador-ou-fiscal.gpkg,1308
2019,Trânsito e Transporte,Ônibus - Reclamação de veículo com superlotação,ponto,resultados/2019/transito-e-transporte/poligonos/onibus-reclamacao-de-veiculo-com-superlotacao.gpkg,1219
2019,Trânsito e Transporte,Reclamação de descumprimento de horário de veículos adaptados,ponto,resultados/2019/transito-e-transporte/poligonos/reclamacao-de-descumprimento-de-horario-de-veiculos-adaptados.gpkg,94
2019,Trânsito e Transporte,Reimplantação ou substituição de um ponto de ônibus do modelo antigo por um equipamento do modelo novo,ponto,resultados/2019/transito-e-transporte/poligonos/reimplantacao-ou-substituicao-de-um-ponto-de-onibus-do-modelo-antigo-por-um-equipamento-do-modelo-novo.gpkg,387
2019,Trânsito e Transporte,Reclamação de problemas no olho vivo,ponto,resultados/2019/transito-e-transporte/poligonos/reclamacao-de-problemas-no-olho-vivo.gpkg,100
2019,Trânsito e Transporte,Inclusão de veículo adaptado na linha,ponto,resultados/2019/transito-e-transporte/poligonos/inclusao-de-veiculo-adaptado-na-linha.gpkg,150
2019,Trânsito e Transporte,Reclamação de falta de comunicado nos ônibus,ponto,resultados/2019/transito-e-transporte/poligonos/reclamacao-de-falta-de-comunicado-nos-onibus.gpkg,72
2019,Trânsito e Transporte,"Ciclovias, ciclofaixas e ciclorrotas - Sugerir implantação",ponto,resultados/2019/transito-e-transporte/poligonos/ciclovias-ciclofaixas-e-ciclorrotas-sugerir-implantacao.gpkg,127
2019,Trânsito e Transporte,Reclamação de conduta de motorista do ATENDE,ponto,resultados/2019/transito-e-transporte/poligonos/reclamacao-de-conduta-de-motorista-do-atende.gpkg,205
2019,Trânsito e Transporte,"Ciclovias, ciclofaixas e ciclorrotas - solicitar manutenção da sinalização e pintura",ponto,resultados/2019/transito-e-transporte/poligonos/ciclovias-ciclofaixas-e-ciclorrotas-solicitar-manutencao-da-sinalizacao-e-pintura.gpkg,161
2019,Trânsito e Transporte,"Ciclovias, ciclofaixas e ciclorrotas - Solicitar avaliação da infraestrutura",ponto,resultados/2019/transito-e-transporte/poligonos/ciclovias-ciclofaixas-e-ciclorrotas-solicitar-avaliacao-da-infraestrutura.gpkg,92
2019,Trânsito e Transporte,Reativação de um abrigo ou ponto que foi extinto,ponto,resultados/2019/transito-e-transporte/poligonos/reativacao-de-um-abrigo-ou-ponto-que-foi-extinto.gpkg,250
2019,Trânsito e Transporte,Limpeza do ônibus,ponto,resultados/2019/transito-e-transporte/poligonos/limpeza-do-onibus.gpkg,420
2019,Trânsito e Transporte,Criação de partida em horário específico,ponto,resultados/2019/transito-e-transporte/poligonos/criacao-de-partida-em-horario-especifico.gpkg,149
2019,Trânsito e Transporte,Ciclofaixas de lazer - Solicitar avaliação,ponto,resultados/2019/transito-e-transporte/poligonos/ciclofaixas-de-lazer-solicitar-avaliacao.gpkg,25
2019,Trânsito e Transporte,Elogio à empresa de ônibus,ponto,resultados/2019/transito-e-transporte/poligonos/elogio-a-empresa-de-onibus.gpkg,76
2019,Trânsito e Transporte,Painel de mensagens variáveis (PMV),ponto,resultados/2019/transito-e-transporte/poligonos/painel-de-mensagens-variaveis-pmv.gpkg,33
2019,Trânsito e Transporte,Olho Vivo - Sugestão e elogio,ponto,resultados/2019/transito-e-transporte/poligonos/olho-vivo-sugestao-e-elogio.gpkg,55
2019,Trânsito e Transporte,Fiscalização de veículo estacionado em local proibido,ponto,resultados/2019/transito-e-transporte/poligonos/fiscalizacao-de-veiculo-estacionado-em-local-proibido.gpkg,1555
2019,Trânsito e Transporte,Fiscalização de infração de veículo em movimento,ponto,resultados/2019/transito-e-transporte/poligonos/fiscalizacao-de-infracao-de-veiculo-em-movimento.gpkg,79
2019,Lixo e limpeza,Reclamações sobre coleta de lixo domiciliar,ponto,resultados/2019/lixo-e-limpeza/poligonos/reclamacoes-sobre-coleta-de-lixo-domiciliar.gpkg,7564
2019,Lixo e limpeza,Remoção de entulho em via pública,ponto,resultados/2019/lixo-e-limpeza/poligonos/remocao-de-entulho-em-via-publica.gpkg,36922
2019,Lixo e limpeza,Conserto de lixeira,ponto,resultados/2019/lixo-e-limpeza/poligonos/conserto-de-lixeira.gpkg,562
2019,Lixo e limpeza,Lavagem especial de locais públicos,ponto,resultados/2019/lixo-e-limpeza/poligonos/lavagem-especial-de-locais-publicos.gpkg,1516
2019,Lixo e limpeza,Remoção de grandes objetos em vias públicas,ponto,resultados/2019/lixo-e-limpeza/poligonos/remocao-de-grandes-objetos-em-vias-publicas.gpkg,41185
2019,Lixo e limpeza,Ausência de coleta do contêiner para coleta seletiva,ponto,resultados/2019/lixo-e-limpeza/poligonos/ausencia-de-coleta-do-conteiner-para-coleta-seletiva.gpkg,96
2019,Lixo e limpeza,Instalação e remoção de lixeira,ponto,resultados/2019/lixo-e-limpeza/poligonos/instalacao-e-remocao-de-lixeira.gpkg,8863
2019,Lixo e limpeza,Denúncia de má conduta dos funcionários de limpeza,ponto,resultados/2019/lixo-e-limpeza/poligonos/denuncia-de-ma-conduta-dos-funcionarios-de-limpeza.gpkg,488
2019,Lixo e limpeza,Reclamação de falta de varrição,ponto,resultados/2019/lixo-e-limpeza/poligonos/reclamacao-de-falta-de-varricao.gpkg,14262
2019,Lixo e limpeza,Reclamações sobre coleta seletiva,ponto,resultados/2019/lixo-e-limpeza/poligonos/reclamacoes-sobre-coleta-seletiva.gpkg,985
2019,Lixo e limpeza,Limpeza da via pública após enchentes ou eventos,ponto,resultados/2019/lixo-e-limpeza/poligonos/limpeza-da-via-publica-apos-enchentes-ou-eventos.gpkg,1601
2019,Lixo e limpeza,Cata Bagulho - Reclamação de não retirada de material,ponto,resultados/2019/lixo-e-limpeza/poligonos/cata-bagulho-reclamacao-de-nao-retirada-de-material.gpkg,3419
2019,Lixo e limpeza,Coleta seletiva - Solicitar manutenção de contêiner,ponto,resultados/2019/lixo-e-limpeza/poligonos/coleta-seletiva-solicitar-manutencao-de-conteiner.gpkg,97
2019,Lixo e limpeza,Reclamação de não remoção dos sacos de varrição,ponto,resultados/2019/lixo-e-limpeza/poligonos/reclamacao-de-nao-remocao-dos-sacos-de-varricao.gpkg,1806
2019,Lixo e limpeza,Instalação de contêiner para coleta de lixo domiciliar,ponto,resultados/2019/lixo-e-limpeza/poligonos/instalacao-de-conteiner-para-coleta-de-lixo-domiciliar.gpkg,775
2019,Lixo e limpeza,Reclamações sobre coleta de resíduos de serviços de saúde,ponto,resultados/2019/lixo-e-limpeza/poligonos/reclamacoes-sobre-coleta-de-residuos-de-servicos-de-saude.gpkg,474
2019,Lixo e limpeza,Reclamação de falta de limpeza de ruas após a feira,ponto,resultados/2019/lixo-e-limpeza/poligonos/reclamacao-de-falta-de-limpeza-de-ruas-apos-a-feira.gpkg,543
2019,Lixo e limpeza,Reclamação de falta de lavagem de calçadões,ponto,resultados/2019/lixo-e-limpeza/poligonos/reclamacao-de-falta-de-lavagem-de-calcadoes.gpkg,172
2019,Lixo e limpeza,Remoção de contêiner para coleta de lixo domiciliar,ponto,resultados/2019/lixo-e-limpeza/poligonos/remocao-de-conteiner-para-coleta-de-lixo-domiciliar.gpkg,350
2019,Lixo e limpeza,Denúncia de má conduta dos funcionários (motoristas /coletores),ponto,resultados/2019/lixo-e-limpeza/poligonos/denuncia-de-ma-conduta-dos-funcionarios-motoristas-coletores.gpkg,804
2019,Lixo e limpeza,Instalação de contêiner para coleta seletiva,ponto,resultados/2019/lixo-e-limpeza/poligonos/instalacao-de-conteiner-para-coleta-seletiva.gpkg,514
2019,Lixo e limpeza,Selo de identificação de estabelecimento gerador de resíduos de saúde – 1ª e 2ª via,ponto,resultados/2019/lixo-e-limpeza/poligonos/selo-de-identificacao-de-estabelecimento-gerador-de-residuos-de-saude-1a-e-2a-via.gpkg,260
2019,Lixo e limpeza,Remoção do contêiner de coleta seletiva,ponto,resultados/2019/lixo-e-limpeza/poligonos/remocao-do-conteiner-de-coleta-seletiva.gpkg,93
2019,Lixo e limpeza,Implantação de coleta porta-porta,ponto,resultados/2019/lixo-e-limpeza/poligonos/implantacao-de-coleta-porta-porta.gpkg,360
2019,Lixo e limpeza,Limpeza e conservação de monumentos públicos,ponto,resultados/2019/lixo-e-limpeza/poligonos/limpeza-e-conservacao-de-monumentos-publicos.gpkg,220
2019,Lixo e limpeza,Manutenção de contêiner de resíduos do serviço de saúde,ponto,resultados/2019/lixo-e-limpeza/poligonos/manutencao-de-conteiner-de-residuos-do-servico-de-saude.gpkg,9
2019,Lixo e limpeza,Coleta seletiva - Denunciar roubo de contêiner,ponto,resultados/2019/lixo-e-limpeza/poligonos/coleta-seletiva-denunciar-roubo-de-conteiner.gpkg,5
2019,Rua e bairro,Tapa-buraco,ponto,resultados/2019/rua-e-bairro/poligonos/tapa-buraco.gpkg,124537
2019,Rua e bairro,Reclamação de má execução do serviço de tapa-buraco,ponto,resultados/2019/rua-e-bairro/poligonos/reclamacao-de-ma-execucao-do-servico-de-tapa-buraco.gpkg,960
2019,Rua e bairro,"Solicitar limpeza de bueiros, boca de lobo e poços de visita",ponto,resultados/2019/rua-e-bairro/poligonos/solicitar-limpeza-de-bueiros-boca-de-lobo-e-pocos-de-visita.gpkg,19287
2019,Rua e bairro,(antigo) Reformar galerias de águas de chuvas (pluviais),ponto,resultados/2019/rua-e-bairro/poligonos/antigo-reformar-galerias-de-aguas-de-chuvas-pluviais.gpkg,2114
2019,Rua e bairro,Capinação em guias e sarjetas,ponto,resultados/2019/rua-e-bairro/poligonos/capinacao-em-guias-e-sarjetas.gpkg,11787
2019,Rua e bairro,Tapa-buraco em faixa exclusiva ou corredor de ônibus,ponto,resultados/2019/rua-e-bairro/poligonos/tapa-buraco-em-faixa-exclusiva-ou-corredor-de-onibus.gpkg,1671
2019,Rua e bairro,Pintura de guias e postes,ponto,resultados/2019/rua-e-bairro/poligonos/pintura-de-guias-e-postes.gpkg,668
2019,Rua e bairro,Reparo e manutenção de relógios de rua,ponto,resultados/2019/rua-e-bairro/poligonos/reparo-e-manutencao-de-relogios-de-rua.gpkg,37
2019,Rua e bairro,Vistoria e reparo de pontes e viadutos,ponto,resultados/2019/rua-e-bairro/poligonos/vistoria-e-reparo-de-pontes-e-viadutos.gpkg,196
2019,Animais,Remoção de animal morto em via pública,ponto,resultados/2019/animais/poligonos/remocao-de-animal-morto-em-via-publica.gpkg,4010
2019,Animais,Avisar  sobre animal encontrado com Registro Geral do Animal (RGA),ponto,resultados/2019/animais/poligonos/avisar-sobre-animal-encontrado-com-registro-geral-do-animal-rga.gpkg,157
2019,Animais,Vistoria de colmeia/vespeiro instalado,ponto,resultados/2019/animais/poligonos/vistoria-de-colmeia-vespeiro-instalado.gpkg,10954
2019,Animais,Solicitar avaliação de local com pernilongo/mosquito,ponto,resultados/2019/animais/poligonos/solicitar-avaliacao-de-local-com-pernilongo-mosquito.gpkg,2385
2019,Animais,Avisar sobre animal agressor em vias públicas,ponto,resultados/2019/animais/poligonos/avisar-sobre-animal-agressor-em-vias-publicas.gpkg,1439
2019,Animais,Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor),ponto,resultados/2019/animais/poligonos/avaliacao-de-animal-em-sofrimento-sem-proprietario-para-eutanasia-morte-sem-dor.gpkg,2139
2019,Animais,Morcego - Reclamar sobre local com morcego,ponto,resultados/2019/animais/poligonos/morcego-reclamar-sobre-local-com-morcego.gpkg,1237
2019,Urgência,Queda de árvore,ponto,resultados/2019/urgencia/poligonos/queda-de-arvore.gpkg,7317
2019,Urgência,Queda de galho,ponto,resultados/2019/urgencia/poligonos/queda-de-galho.gpkg,3662
2019,Urgência,Rompimento de adutora,ponto,resultados/2019/urgencia/poligonos/rompimento-de-adutora.gpkg,37
2019,Urgência,[Solicitado pela Defesa Civil - uso interno] Apoio a órgãos públicos,ponto,resultados/2019/urgencia/poligonos/solicitado-pela-defesa-civil-uso-interno-apoio-a-orgaos-publicos.gpkg,99
2019,Urgência,Erosão,ponto,resultados/2019/urgencia/poligonos/erosao.gpkg,1107
2019,Urgência,Rompimento de galeria de águas pluviais,ponto,resultados/2019/urgencia/poligonos/rompimento-de-galeria-de-aguas-pluviais.gpkg,180
2019,Urgência,Explosão,ponto,resultados/2019/urgencia/poligonos/explosao.gpkg,16
2019,Urgência,Queda de aeronave,ponto,resultados/2019/urgencia/poligonos/queda-de-aeronave.gpkg,2
2019,Meio Ambiente,Sugerir obras de drenagem em córregos,ponto,resultados/2019/meio-ambiente/poligonos/sugerir-obras-de-drenagem-em-corregos.gpkg,407
2019,Bilhete Único,Comunicação de problema em posto de recarga,ponto,resultados/2019/bilhete-unico/poligonos/comunicacao-de-problema-em-posto-de-recarga.gpkg,2182
2019,Bilhete Único,Bilhete Único - Falha na recarga,ponto,resultados/2019/bilhete-unico/poligonos/bilhete-unico-falha-na-recarga.gpkg,767
2019,Bilhete Único,Comunicação de erro em cobrança de integração (ônibus e metrô ou trem),ponto,resultados/2019/bilhete-unico/poligonos/comunicacao-de-erro-em-cobranca-de-integracao-onibus-e-metro-ou-trem.gpkg,4271
2019,Bilhete Único,Implantação de pontos de venda e recarga em estabelecimento comercial,ponto,resultados/2019/bilhete-unico/poligonos/implantacao-de-pontos-de-venda-e-recarga-em-estabelecimento-comercial.gpkg,281
2019,Bilhete Único,Comunicação de ponto de venda de crédito clandestino,ponto,resultados/2019/bilhete-unico/poligonos/comunicacao-de-ponto-de-venda-de-credito-clandestino.gpkg,90
2020,Comércio e serviços,Denunciar estabelecimento que se manteve aberto durante a crise do Coronavirus,poligono,resultados/2020/comercio-e-servicos/poligonos/denunciar-estabelecimento-que-se-manteve-aberto-durante-a-crise-do-coronavirus.gpkg,96
2020,Comércio e serviços,Denunciar estabelecimento que não fornece álcool em gel ou permite entrada sem máscara durante a crise do Coronavírus,poligono,resultados/2020/comercio-e-servicos/poligonos/denunciar-estabelecimento-que-nao-fornece-alcool-em-gel-ou-permite-entrada-sem-mascara-durante-a-crise-do-coronavirus.gpkg,95
2020,Comércio e serviços,"Comércio, serviço e indústria - solicitar fiscalização de funcionamento",poligono,resultados/2020/comercio-e-servicos/poligonos/comercio-servico-e-industria-solicitar-fiscalizacao-de-funcionamento.gpkg,95
2020,Comércio e serviços,Solicitar fiscalização de estabelecimento com venda de bebida alcoólica entre 1h e 5h da manhã,poligono,resultados/2020/comercio-e-servicos/poligonos/solicitar-fiscalizacao-de-estabelecimento-com-venda-de-bebida-alcoolica-entre-1h-e-5h-da-manha.gpkg,93
2020,Comércio e serviços,Denúncia de edificação não adaptada às normas de segurança,poligono,resultados/2020/comercio-e-servicos/poligonos/denuncia-de-edificacao-nao-adaptada-as-normas-de-seguranca.gpkg,82
2020,Comércio e serviços,Denúncia de irregularidade em locais com lotação superior a 250 pessoas,poligono,resultados/2020/comercio-e-servicos/poligonos/denuncia-de-irregularidade-em-locais-com-lotacao-superior-a-250-pessoas.gpkg,44
2020,Comércio e serviços,"Denúncia de condições inadequadas de equipamentos de transportes (elevadores, escadas rolantes, plataforma de elevação vertical)",poligono,resultados/2020/comercio-e-servicos/poligonos/denuncia-de-condicoes-inadequadas-de-equipamentos-de-transportes-elevadores-escadas-rolantes-plataforma-de-elevacao-vertical.gpkg,25
2020,Animais,Animal de grande porte solto - Solicitar remoção,poligono,resultados/2020/animais/poligonos/animal-de-grande-porte-solto-solicitar-remocao.gpkg,53
2020,Animais,Denunciar local com roedores/ratos,poligono,resultados/2020/animais/poligonos/denunciar-local-com-roedores-ratos.gpkg,95
2020,Animais,Denunciar condições inadequadas de criação,poligono,resultados/2020/animais/poligonos/denunciar-condicoes-inadequadas-de-criacao.gpkg,96
2020,Animais,Denúncia de local com pombos,poligono,resultados/2020/animais/poligonos/denuncia-de-local-com-pombos.gpkg,95
2020,Animais,Solicitar atendimento de animais silvestres acidentados ou feridos,poligono,resultados/2020/animais/poligonos/solicitar-atendimento-de-animais-silvestres-acidentados-ou-feridos.gpkg,92
2020,Animais,Cães e gatos invasores de instituições públicas - Solicitar avaliação,poligono,resultados/2020/animais/poligonos/caes-e-gatos-invasores-de-instituicoes-publicas-solicitar-avaliacao.gpkg,83
2020,Animais,Denunciar local com escorpião,poligono,resultados/2020/animais/poligonos/denunciar-local-com-escorpiao.gpkg,89
2020,Saúde,Denunciar local com acúmulo de água limpa e parada,poligono,resultados/2020/saude/poligonos/denunciar-local-com-acumulo-de-agua-limpa-e-parada.gpkg,95
2020,Cidadania e assistência social,Serviço Especializado de Abordagem Social às Pessoas em Situação de Rua - SEAS,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/servico-especializado-de-abordagem-social-as-pessoas-em-situacao-de-rua-seas.gpkg,95
2020,Cidadania e assistência social,Programa Bolsa Família - Reclamação de mau atendimento nos postos de atendimento,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/programa-bolsa-familia-reclamacao-de-mau-atendimento-nos-postos-de-atendimento.gpkg,29
2020,Cidadania e assistência social,Denunciar negligência e abandono de pessoa idosa,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-negligencia-e-abandono-de-pessoa-idosa.gpkg,37
2020,Cidadania e assistência social,Denunciar irregularidade nos serviços para população em situação de rua,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-irregularidade-nos-servicos-para-populacao-em-situacao-de-rua.gpkg,73
2020,Cidadania e assistência social,Programa Bolsa Família -  Denúncia de cadastramento/recebimento de benefício indevido,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/programa-bolsa-familia-denuncia-de-cadastramento-recebimento-de-beneficio-indevido.gpkg,74
2020,Cidadania e assistência social,Reclamação do Atendimento nos Serviços da Secretaria de Assistência Social - SMADS,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/reclamacao-do-atendimento-nos-servicos-da-secretaria-de-assistencia-social-smads.gpkg,63
2020,Cidadania e assistência social,Denunciar violência e discriminação em equipamentos e serviços públicos,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-violencia-e-discriminacao-em-equipamentos-e-servicos-publicos.gpkg,6
2020,Cidadania e assistência social,Denunciar violência contra mulher,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-violencia-contra-mulher.gpkg,11
2020,Cidadania e assistência social,Denunciar violência e maus tratos de criança ou adolescente,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-violencia-e-maus-tratos-de-crianca-ou-adolescente.gpkg,64
2020,Cidadania e assistência social,Denunciar negligência e abandono de criança ou adolescente,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-negligencia-e-abandono-de-crianca-ou-adolescente.gpkg,48
2020,Cidadania e assistência social,Denúncia de trabalho infantil,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denuncia-de-trabalho-infantil.gpkg,28
2020,Cidadania e assistência social,Denunciar exploração sexual,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-exploracao-sexual.gpkg,9
2020,Cidadania e assistência social,Denunciar atendimento irregular dos conselhos tutelares,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-atendimento-irregular-dos-conselhos-tutelares.gpkg,3
2020,Cidadania e assistência social,Denunciar trabalho escravo,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-trabalho-escravo.gpkg,5
2020,Cidadania e assistência social,Denunciar violência e maus tratos de pessoa idosa,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-violencia-e-maus-tratos-de-pessoa-idosa.gpkg,16
2020,Cidadania e assistência social,Denunciar abuso financeiro e econômico de pessoa idosa,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-abuso-financeiro-e-economico-de-pessoa-idosa.gpkg,9
2020,Cidadania e assistência social,Denunciar racismo,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-racismo.gpkg,9
2020,Cidadania e assistência social,Denunciar dificuldade de acesso a direitos e serviços públicos,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-dificuldade-de-acesso-a-direitos-e-servicos-publicos.gpkg,21
2020,Cidadania e assistência social,Solicitar apoio para busca de pessoa desaparecida,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/solicitar-apoio-para-busca-de-pessoa-desaparecida.gpkg,3
2020,Cidadania e assistência social,Denunciar apologia e incitação a crimes contra a vida,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-apologia-e-incitacao-a-crimes-contra-a-vida.gpkg,4
2020,Cidadania e assistência social,Programa Renda Mínima -  Denúncia de cadastramento/recebimento de benefício indevido,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/programa-renda-minima-denuncia-de-cadastramento-recebimento-de-beneficio-indevido.gpkg,2
2020,Cidadania e assistência social,Denunciar violência e discriminação contra pessoa em situação de rua,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-violencia-e-discriminacao-contra-pessoa-em-situacao-de-rua.gpkg,2
2020,Cidadania e assistência social,Denunciar intolerância religiosa,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-intolerancia-religiosa.gpkg,3
2020,Cidadania e assistência social,Denunciar violência e discriminação contra imigrante,poligono,resultados/2020/cidadania-e-assistencia-social/poligonos/denunciar-violencia-e-discriminacao-contra-imigrante.gpkg,2
2020,Rua e bairro,Reclamação de poluição sonora - PSIU,poligono,resultados/2020/rua-e-bairro/poligonos/reclamacao-de-poluicao-sonora-psiu.gpkg,96
2020,Rua e bairro,Árvore - solicitar manejo em área pública,poligono,resultados/2020/rua-e-bairro/poligonos/arvore-solicitar-manejo-em-area-publica.gpkg,96
2020,Rua e bairro,Praça e canteiro central - solicitar roçada,poligono,resultados/2020/rua-e-bairro/poligonos/praca-e-canteiro-central-solicitar-rocada.gpkg,96
2020,Rua e bairro,Acessibilidade - solicitar avaliação de obstáculo na calçada,poligono,resultados/2020/rua-e-bairro/poligonos/acessibilidade-solicitar-avaliacao-de-obstaculo-na-calcada.gpkg,96
2020,Rua e bairro,Árvore - denunciar poda ou remoção não autorizada,poligono,resultados/2020/rua-e-bairro/poligonos/arvore-denunciar-poda-ou-remocao-nao-autorizada.gpkg,96
2020,Rua e bairro,Árvore em área interna - Solicitar avaliação da Prefeitura,poligono,resultados/2020/rua-e-bairro/poligonos/arvore-em-area-interna-solicitar-avaliacao-da-prefeitura.gpkg,91
2020,Rua e bairro,Solicitar fiscalização de ambulantes,poligono,resultados/2020/rua-e-bairro/poligonos/solicitar-fiscalizacao-de-ambulantes.gpkg,95
2020,Rua e bairro,Calçada pública - solicitar manutenção,poligono,resultados/2020/rua-e-bairro/poligonos/calcada-publica-solicitar-manutencao.gpkg,95
2020,Rua e bairro,Denunciar invasão de áreas municipais,poligono,resultados/2020/rua-e-bairro/poligonos/denunciar-invasao-de-areas-municipais.gpkg,96
2020,Rua e bairro,"Guias, sarjetas e sarjetões - solicitar manutenção",poligono,resultados/2020/rua-e-bairro/poligonos/guias-sarjetas-e-sarjetoes-solicitar-manutencao.gpkg,95
2020,Rua e bairro,Denunciar loteamento irregular ou clandestino,poligono,resultados/2020/rua-e-bairro/poligonos/denunciar-loteamento-irregular-ou-clandestino.gpkg,93
2020,Rua e bairro,Vielas e escadarias - solicitar manutenção,poligono,resultados/2020/rua-e-bairro/poligonos/vielas-e-escadarias-solicitar-manutencao.gpkg,94
2020,Rua e bairro,Denunciar falta de limpeza de terrenos e imóveis particulares,poligono,resultados/2020/rua-e-bairro/poligonos/denunciar-falta-de-limpeza-de-terrenos-e-imoveis-particulares.gpkg,96
2020,Rua e bairro,Solicitar certidão de auto de multa de imóvel,poligono,resultados/2020/rua-e-bairro/poligonos/solicitar-certidao-de-auto-de-multa-de-imovel.gpkg,59
2020,Rua e bairro,Solicitar certidão de numeração e denominação de imóveis,poligono,resultados/2020/rua-e-bairro/poligonos/solicitar-certidao-de-numeracao-e-denominacao-de-imoveis.gpkg,70
2020,Rua e bairro,Árvore em área interna - Comunicar poda à Prefeitura,poligono,resultados/2020/rua-e-bairro/poligonos/arvore-em-area-interna-comunicar-poda-a-prefeitura.gpkg,89
2020,Rua e bairro,Sugerir instalação de equipamentos de ginástica na praça,poligono,resultados/2020/rua-e-bairro/poligonos/sugerir-instalacao-de-equipamentos-de-ginastica-na-praca.gpkg,77
2020,Rua e bairro,Praças - sugerir reforma e revitalização,poligono,resultados/2020/rua-e-bairro/poligonos/pracas-sugerir-reforma-e-revitalizacao.gpkg,94
2020,Rua e bairro,Solicitar plantio de árvores em passeio público ou calçada,poligono,resultados/2020/rua-e-bairro/poligonos/solicitar-plantio-de-arvores-em-passeio-publico-ou-calcada.gpkg,86
2020,Rua e bairro,"Praças - Solicitar manutenção de equipamentos (mesas, bancos, brinquedos e equipamentos de ginástica)",poligono,resultados/2020/rua-e-bairro/poligonos/pracas-solicitar-manutencao-de-equipamentos-mesas-bancos-brinquedos-e-equipamentos-de-ginastica.gpkg,84
2020,Rua e bairro,Árvore em área interna – Solicitar autorização para remoção de árvore com apresentação de laudo,poligono,resultados/2020/rua-e-bairro/poligonos/arvore-em-area-interna-solicitar-autorizacao-para-remocao-de-arvore-com-apresentacao-de-laudo.gpkg,83
2020,Rua e bairro,Denunciar terreno com muro danificado/inexistente,poligono,resultados/2020/rua-e-bairro/poligonos/denunciar-terreno-com-muro-danificado-inexistente.gpkg,81
2020,Rua e bairro,Calçada particular - denunciar calçada danificada ou inexistente,poligono,resultados/2020/rua-e-bairro/poligonos/calcada-particular-denunciar-calcada-danificada-ou-inexistente.gpkg,95
